episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
200,1.0,0.0978360417611596,1.044649873895758,131.73229764559147,15.0,0.5,6,0.0,False,True,0.4210774541790043,1,33.2752652951703,1493.602,prepare,0.0,0
200,2.0,0.09788475794842268,1.0445381391241548,131.7375239750623,0.0,0.5,4,5.001,False,True,0.42073080791072565,1,33.2752652951703,1493.672,in_progress,0.0,0
200,3.0,0.09313960305383955,1.04850222900718,131.98737207998516,0.0,0.5,4,5.001,False,True,0.4391446325716424,1,33.2752652951703,1493.737,in_progress,0.0,0
200,4.0,0.07688014271690523,1.062001295432179,132.7515003982777,0.0,0.5,4,5.001,False,True,0.5020538726935492,1,33.2752652951703,1493.81,in_progress,0.0,0
200,5.0,0.048756118852648425,1.0859695141217307,133.76567926451682,0.0,0.5,4,5.001,False,True,0.6122410853336804,2,33.2752652951703,1493.85,in_progress,0.0,0
200,6.0,0.03783644985533552,1.0949059299026425,134.17762671159213,-15.0,1.0,3,5.001,False,True,0.6542031267343528,2,33.2752652951703,1493.939,in_progress,0.0,0
200,7.0,-0.0008067389983602985,1.142199578000311,132.86244313138587,-15.0,1.0,3,5.001,False,True,0.8374633377091283,2,33.2752652951703,1493.999,in_progress,0.0,0
200,8.0,-0.027306297761068132,1.1802966216682163,131.3512421323224,-30.0,0.5,0,5.001,False,True,0.9757030791916584,2,33.2752652951703,1494.069,in_progress,0.0,0
200,9.0,-0.05906345675210746,1.2329654231721807,128.89712135732552,0.0,0.5,4,5.001,False,True,1.156929179884957,3,33.2752652951703,1494.133,in_progress,0.0,0
200,10.0,-0.08759936851748061,1.2753478861876497,127.81950324991112,-15.0,1.0,3,5.001,False,True,1.309492173281276,3,33.2752652951703,1494.206,in_progress,0.0,0
200,11.0,-0.1191879751988225,1.3158016401885138,127.76678518235624,-15.0,1.0,3,5.001,False,True,1.4634101509527024,3,33.2752652951703,1494.27,in_progress,0.0,0
200,12.0,-0.14991631694909835,1.3638344631512027,126.54576838096067,-15.0,1.0,3,5.001,False,True,1.6326072227213793,3,33.2752652951703,1494.338,in_progress,0.0,0
200,13.0,-0.18528190050893814,1.4213819861803203,125.18610849865095,-30.0,1.0,1,5.001,False,True,1.8324206296729546,4,33.2752652951703,1494.412,in_progress,0.0,0
200,14.0,-0.22009174531676035,1.4897540901445323,122.7761648492916,-30.0,0.5,0,5.001,False,True,2.055401847213411,4,33.2752652951703,1494.457,in_progress,0.0,0
200,15.0,-0.23872533634287807,1.5328963994436973,120.98601293676226,0.0,0.5,4,5.001,False,True,2.189438670523069,4,33.2752652951703,1494.54,in_progress,0.0,0
200,16.0,-0.2738072504851858,1.597665837298374,120.34080253965634,-30.0,1.0,1,5.001,False,True,2.405460913808389,4,33.2752652951703,1494.618,in_progress,0.0,0
200,17.0,-0.3062975144177005,1.6544923127237487,120.07873800408389,0.0,0.5,4,5.001,False,True,2.5979887488489655,4,33.2752652951703,1494.656,in_progress,0.0,0
200,18.0,-0.3214012218733899,1.6865737864309802,119.24585667830577,15.0,0.5,6,5.001,False,True,2.700217629260828,5,33.2752652951703,1494.745,in_progress,0.0,0
