episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter
160,1.0,0.0977182525062592,1.0445657478048975,131.78076192885797,-30.0,0.5,0,0.0,False,True,0.4211295952035285,1,33.2752652951703,1034.985,prepare,0.0,0
160,2.0,0.09788475794844242,1.0445381391241328,131.73752397506223,15.0,0.5,6,5.001,False,True,0.42073080791072565,1,33.2752652951703,1035.078,in_progress,0.0,0
160,3.0,0.08938021233587015,1.0512361077179557,132.229922261692,-30.0,1.0,1,5.001,False,True,0.4528308458366799,1,33.2752652951703,1035.108,in_progress,0.0,0
160,4.0,0.08353013356673875,1.0583279908861816,132.06967880228206,0.0,0.5,4,5.001,False,True,0.4804237339565206,1,33.2752652951703,1035.202,in_progress,0.0,0
160,5.0,0.06082192750272253,1.0896073911220105,131.07650569020845,-30.0,0.5,0,5.001,False,True,0.5958524041796487,2,33.2752652951703,1035.264,in_progress,0.0,0
160,6.0,0.043046172874514274,1.1231024533759253,129.11697866414494,0.0,0.5,4,5.001,False,True,0.706197699444679,2,33.2752652951703,1035.342,in_progress,0.0,0
160,7.0,0.02710920618614522,1.1554676544596436,127.14478410573433,0.0,0.5,4,5.001,False,True,0.810308786123938,2,33.2752652951703,1035.372,in_progress,0.0,0
160,8.0,0.017835195078282254,1.1679922163027492,127.09861533365186,0.0,1.0,5,5.001,False,True,0.8568952962550039,2,33.2752652951703,1035.458,in_progress,0.0,0
160,9.0,-0.019299156490410016,1.2181382353748456,126.81911114146382,0.0,0.5,4,5.001,False,True,1.0434249763391794,3,33.2752652951703,1035.529,in_progress,0.0,0
160,10.0,-0.04517293104537771,1.2561405974768476,126.28748895944503,-15.0,1.0,3,5.001,False,True,1.1801860865528397,3,33.2752652951703,1035.596,in_progress,0.0,0
